599,true
600,false
601,true
602,false
603,false
604,false
605,false
606,false
607,true
608,false
609,false
610,false
611,false
612,false
613,false
614,true
615,false
616,false
617,true
618,false
619,true
620,true
621,false
622,false
623,true
624,true
625,true
626,false
627,true
628,true
629,true
630,true
631,true
632,false
633,true
634,true
635,true
636,false
637,false
638,false
639,true
640,true
641,false
642,true
643,true
644,true
645,true
646,true
647,true
648,false
649,true
650,true
651,true
652,true
653,false
654,true
655,false
656,true
657,true
658,true
659,false
660,true
661,false
662,true
663,false
664,false
665,false
666,false
667,false
668,false
669,false
670,true
671,false
672,false
673,false
674,false
675,false
676,false
677,false
678,true
679,false
680,false
681,false
682,true
683,false
684,true
685,false
686,true
687,false
688,true
689,false
690,false
691,false
692,false
693,true
694,true
695,false
696,true
697,false
698,false
699,true
700,false
701,true
702,false
703,true
704,false
705,true
706,false
707,false
708,false
709,true
710,false
711,false
712,true
713,true
714,false
715,false
716,false
717,false
718,false
719,true
720,true
721,false
722,false
723,false
724,false
725,false
726,true
727,true
728,true
729,true
730,true
731,false
732,true
733,false
734,true
735,false
736,true
737,true
738,true
739,false
740,false
741,false
742,true
743,false
744,true
745,true
746,false
747,false
748,false
749,false
750,false
751,true
752,true
753,false
754,false
755,false
756,true
757,true
758,true
759,true
760,false
761,true
762,false
763,true
764,false
765,true
766,false
767,false
768,false
769,true
770,true
771,true
772,false
773,true
774,false
775,true
776,false
777,true
778,false
779,false
780,true
781,true
782,false
783,false
784,false
785,false
786,true
787,true
788,true
789,true
790,false
791,true
792,false
793,false
794,true
795,true
796,false
797,true
798,true
799,true
800,false
801,true
802,true
803,true
804,false
805,true
806,true
807,true
808,true
809,true
810,false
811,true
812,true
813,false
814,false
815,true
816,true
817,false
818,true
819,true
820,true
821,true
822,false
823,true
824,true
825,true
826,true
827,true
828,true
829,true
830,false
831,true
832,true
833,true
834,false
835,true
836,true
837,true
838,true
839,true
840,true
841,true
842,true
843,true
844,false
845,true
846,true
847,true
848,true
849,true
850,true
851,true
852,true
853,false
854,true
855,true
856,true
857,true
858,true
859,true
860,true
861,true
862,true
863,true
864,true
865,true
